Studiejaar,Faculteit,Type,Codenationaliteit,Omschrijvingnationaliteit,Geslacht,Leeftijd,Leiden,Hoofdinschrijvingen
2015,Geesteswetenschappen,ma,155,Chinese,Vrouw,39,n,1
2015,Geesteswetenschappen,ma,156,Cyprische,Man,32,n,1
2015,Geesteswetenschappen,ma,156,Cyprische,Vrouw,22,j,1
2015,Geesteswetenschappen,ma,32,Deense,Man,25,n,1
2015,Geesteswetenschappen,ma,75,Egyptische,Man,27,n,1
2015,Geesteswetenschappen,ma,23,Estische,Vrouw,25,n,2
2015,Geesteswetenschappen,ma,157,Filipijnse,Vrouw,33,n,1
2015,Geesteswetenschappen,ma,34,Finse,Man,23,j,1
2015,Geesteswetenschappen,ma,34,Finse,Man,27,n,1
2015,Geesteswetenschappen,ma,34,Finse,Vrouw,24,n,1
2015,Geesteswetenschappen,ma,34,Finse,Vrouw,25,n,1
2015,Geesteswetenschappen,ma,34,Finse,Vrouw,26,n,2
2015,Geesteswetenschappen,ma,35,Franse,Man,21,j,1
2015,Geesteswetenschappen,ma,35,Franse,Man,21,n,1
2015,Geesteswetenschappen,ma,35,Franse,Man,23,j,1
2015,Geesteswetenschappen,ma,35,Franse,Man,26,j,1
2015,Geesteswetenschappen,ma,35,Franse,Vrouw,21,j,4
2015,Geesteswetenschappen,ma,35,Franse,Vrouw,22,j,1
2015,Geesteswetenschappen,ma,35,Franse,Vrouw,23,n,2
2015,Geesteswetenschappen,ma,35,Franse,Vrouw,27,n,1
2015,Geesteswetenschappen,ma,35,Franse,Vrouw,28,n,1
2015,Geesteswetenschappen,ma,35,Franse,Vrouw,46,n,1
2015,Geesteswetenschappen,ma,37,Griekse,Man,22,j,2
2015,Geesteswetenschappen,ma,37,Griekse,Man,23,j,1
2015,Geesteswetenschappen,ma,37,Griekse,Man,24,j,1
2015,Geesteswetenschappen,ma,37,Griekse,Man,24,n,1
2015,Geesteswetenschappen,ma,37,Griekse,Man,25,j,2
2015,Geesteswetenschappen,ma,37,Griekse,Man,26,n,1
2015,Geesteswetenschappen,ma,37,Griekse,Man,27,j,1
2015,Geesteswetenschappen,ma,37,Griekse,Man,32,n,1
2015,Geesteswetenschappen,ma,37,Griekse,Man,34,n,1
2015,Geesteswetenschappen,ma,37,Griekse,Man,38,n,1
2015,Geesteswetenschappen,ma,37,Griekse,Vrouw,22,j,1
2015,Geesteswetenschappen,ma,37,Griekse,Vrouw,23,j,2
2015,Geesteswetenschappen,ma,37,Griekse,Vrouw,24,j,2
2015,Geesteswetenschappen,ma,37,Griekse,Vrouw,24,n,4
2015,Geesteswetenschappen,ma,37,Griekse,Vrouw,25,n,2
2015,Geesteswetenschappen,ma,37,Griekse,Vrouw,26,j,3
2015,Geesteswetenschappen,ma,37,Griekse,Vrouw,28,n,1
2015,Geesteswetenschappen,ma,37,Griekse,Vrouw,29,n,2
2015,Geesteswetenschappen,ma,40,Ierse,Man,22,j,1
2015,Geesteswetenschappen,ma,40,Ierse,Man,23,j,1
2015,Geesteswetenschappen,ma,40,Ierse,Man,23,n,1
2015,Geesteswetenschappen,ma,40,Ierse,Man,24,j,3
2015,Geesteswetenschappen,ma,40,Ierse,Man,25,j,1
2015,Geesteswetenschappen,ma,40,Ierse,Man,25,n,1
2015,Geesteswetenschappen,ma,40,Ierse,Man,27,n,1
2015,Geesteswetenschappen,ma,40,Ierse,Man,32,n,1
2015,Geesteswetenschappen,ma,40,Ierse,Man,33,n,1
2015,Geesteswetenschappen,ma,40,Ierse,Man,41,n,1
2015,Geesteswetenschappen,ma,40,Ierse,Vrouw,22,j,1
2015,Geesteswetenschappen,ma,40,Ierse,Vrouw,23,j,1
2015,Geesteswetenschappen,ma,40,Ierse,Vrouw,24,n,2
2015,Geesteswetenschappen,ma,41,Ijslandse,Man,24,j,1
2015,Geesteswetenschappen,ma,41,Ijslandse,Vrouw,25,j,1
2015,Geesteswetenschappen,ma,41,Ijslandse,Vrouw,25,n,1
2015,Geesteswetenschappen,ma,160,Indonesische,Man,22,j,1
2015,Geesteswetenschappen,ma,160,Indonesische,Man,28,n,1
2015,Geesteswetenschappen,ma,160,Indonesische,Man,30,j,1
2015,Geesteswetenschappen,ma,160,Indonesische,Vrouw,23,n,1
2015,Geesteswetenschappen,ma,160,Indonesische,Vrouw,24,n,1
2015,Geesteswetenschappen,ma,160,Indonesische,Vrouw,26,j,1
2015,Geesteswetenschappen,ma,160,Indonesische,Vrouw,26,n,1
2015,Geesteswetenschappen,ma,160,Indonesische,Vrouw,29,j,1
2015,Geesteswetenschappen,ma,162,Iraanse,Vrouw,34,n,1
2015,Geesteswetenschappen,ma,42,Italiaanse,Man,22,j,1
2015,Geesteswetenschappen,ma,42,Italiaanse,Man,22,n,2
2015,Geesteswetenschappen,ma,42,Italiaanse,Man,23,j,1
2015,Geesteswetenschappen,ma,42,Italiaanse,Man,23,n,2
2015,Geesteswetenschappen,ma,42,Italiaanse,Man,24,j,2
2015,Geesteswetenschappen,ma,42,Italiaanse,Man,24,n,3
2015,Geesteswetenschappen,ma,42,Italiaanse,Man,25,j,1
2015,Geesteswetenschappen,ma,42,Italiaanse,Man,25,n,4
2015,Geesteswetenschappen,ma,42,Italiaanse,Man,30,n,1
2015,Geesteswetenschappen,ma,42,Italiaanse,Man,32,j,1
2015,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,21,j,1
2015,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,22,j,3
2015,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,23,j,2
2015,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,23,n,2
2015,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,24,j,1
2015,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,24,n,3
2015,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,25,n,6
2015,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,26,n,4
2015,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,27,n,2
2015,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,31,n,2
2015,Geesteswetenschappen,ma,42,Italiaanse,Vrouw,40,n,1
2015,Geesteswetenschappen,ma,22,Letse,Man,25,n,1
2015,Geesteswetenschappen,ma,22,Letse,Vrouw,26,j,1
2015,Geesteswetenschappen,ma,22,Letse,Vrouw,43,n,1
2015,Geesteswetenschappen,ma,24,Litouwse,Man,24,n,2
2015,Geesteswetenschappen,ma,24,Litouwse,Man,25,n,1
2015,Geesteswetenschappen,ma,24,Litouwse,Vrouw,23,n,2
2015,Geesteswetenschappen,ma,24,Litouwse,Vrouw,24,j,1
2015,Geesteswetenschappen,ma,24,Litouwse,Vrouw,24,n,1
2015,Geesteswetenschappen,ma,45,Luxemburgse,Vrouw,26,j,1
2015,Geesteswetenschappen,ma,64,Macedonische,Vrouw,23,n,1
2015,Geesteswetenschappen,ma,128,Mexicaanse,Vrouw,23,n,1
2015,Geesteswetenschappen,ma,128,Mexicaanse,Vrouw,26,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,21,j,3
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,21,n,16
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,22,j,6
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,22,n,50
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,23,j,10
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,23,n,69
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,24,j,8
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,24,n,76
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,25,j,6
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,25,n,58
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,26,j,2
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,26,n,52
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,27,j,2
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,27,n,30
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,28,j,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,28,n,22
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,29,j,3
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,29,n,15
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,30,j,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,30,n,10
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,31,n,7
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,32,n,5
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,33,n,7
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,34,n,3
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,35,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,36,n,3
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,37,n,4
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,38,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,39,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,40,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,41,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,42,n,3
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,43,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,44,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,45,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,50,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,51,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,52,n,3
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,55,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,57,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,58,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,60,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,62,n,3
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,64,n,2
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,65,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,67,n,5
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,69,n,2
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,70,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,73,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Man,79,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,20,j,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,20,n,7
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,21,j,10
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,21,n,50
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,22,j,18
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,22,n,77
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,23,j,17
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,23,n,124
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,24,j,14
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,24,n,107
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,25,j,5
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,25,n,78
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,26,j,4
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,26,n,56
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,27,j,2
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,27,n,42
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,28,j,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,28,n,29
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,29,n,16
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,30,j,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,30,n,10
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,31,n,9
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,32,j,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,32,n,7
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,33,j,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,33,n,4
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,34,j,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,34,n,2
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,35,n,5
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,36,n,4
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,37,n,4
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,38,n,5
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,39,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,40,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,42,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,43,n,2
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,44,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,45,n,3
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,46,n,3
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,47,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,48,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,49,j,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,49,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,50,n,7
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,51,n,4
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,53,n,2
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,54,j,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,54,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,55,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,56,n,2
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,57,n,3
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,58,j,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,58,n,2
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,59,n,2
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,60,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,62,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,64,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,65,n,2
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,66,n,1
2015,Geesteswetenschappen,ma,3,Nederlandse,Vrouw,67,n,1
2015,Geesteswetenschappen,ma,48,Noorse,Man,24,n,1
2015,Geesteswetenschappen,ma,48,Noorse,Man,25,j,1
2015,Geesteswetenschappen,ma,48,Noorse,Vrouw,41,n,1
2015,Geesteswetenschappen,ma,49,Oostenrijkse,Man,24,j,2
2015,Geesteswetenschappen,ma,49,Oostenrijkse,Vrouw,23,j,1
2015,Geesteswetenschappen,ma,49,Oostenrijkse,Vrouw,25,n,1
2015,Geesteswetenschappen,ma,49,Oostenrijkse,Vrouw,37,n,1
2015,Geesteswetenschappen,ma,50,Poolse,Man,22,j,1
2015,Geesteswetenschappen,ma,50,Poolse,Man,23,j,1
2015,Geesteswetenschappen,ma,50,Poolse,Man,23,n,1
2015,Geesteswetenschappen,ma,50,Poolse,Man,24,j,1
2015,Geesteswetenschappen,ma,50,Poolse,Man,31,n,1
2015,Geesteswetenschappen,ma,50,Poolse,Man,33,n,1
2015,Geesteswetenschappen,ma,50,Poolse,Vrouw,23,j,1
2015,Geesteswetenschappen,ma,50,Poolse,Vrouw,23,n,1
2015,Geesteswetenschappen,ma,50,Poolse,Vrouw,24,j,1
2015,Geesteswetenschappen,ma,50,Poolse,Vrouw,24,n,4
2015,Geesteswetenschappen,ma,50,Poolse,Vrouw,27,n,1
2015,Geesteswetenschappen,ma,50,Poolse,Vrouw,29,n,1
2015,Geesteswetenschappen,ma,50,Poolse,Vrouw,31,n,1
2015,Geesteswetenschappen,ma,50,Poolse,Vrouw,32,n,1
2015,Geesteswetenschappen,ma,51,Portugese,Man,24,j,1
2015,Geesteswetenschappen,ma,51,Portugese,Man,27,n,1
2015,Geesteswetenschappen,ma,51,Portugese,Man,30,j,1
2015,Geesteswetenschappen,ma,51,Portugese,Man,41,n,1
2015,Geesteswetenschappen,ma,51,Portugese,Vrouw,25,j,1
2015,Geesteswetenschappen,ma,52,Roemeense,Man,22,n,1
2015,Geesteswetenschappen,ma,52,Roemeense,Man,25,n,1
2015,Geesteswetenschappen,ma,52,Roemeense,Man,30,n,1
2015,Geesteswetenschappen,ma,52,Roemeense,Man,34,n,1
2015,Geesteswetenschappen,ma,52,Roemeense,Vrouw,21,j,1
2015,Geesteswetenschappen,ma,52,Roemeense,Vrouw,23,n,1
2015,Geesteswetenschappen,ma,52,Roemeense,Vrouw,25,j,1
2015,Geesteswetenschappen,ma,52,Roemeense,Vrouw,27,n,2
2015,Geesteswetenschappen,ma,52,Roemeense,Vrouw,33,n,1
2015,Geesteswetenschappen,ma,179,Singaporese,Man,25,j,1
2015,Geesteswetenschappen,ma,179,Singaporese,Vrouw,43,j,1
2015,Geesteswetenschappen,ma,5,Slowaakse,Man,23,n,2
2015,Geesteswetenschappen,ma,5,Slowaakse,Man,24,n,1
2015,Geesteswetenschappen,ma,5,Slowaakse,Man,25,n,1
2015,Geesteswetenschappen,ma,5,Slowaakse,Man,28,n,1
2015,Geesteswetenschappen,ma,5,Slowaakse,Vrouw,27,n,1
2015,Geesteswetenschappen,ma,5,Slowaakse,Vrouw,34,n,1
2015,Geesteswetenschappen,ma,55,Spaanse,Man,22,j,1
2015,Geesteswetenschappen,ma,55,Spaanse,Man,22,n,1
2015,Geesteswetenschappen,ma,55,Spaanse,Man,23,n,1
2015,Geesteswetenschappen,ma,55,Spaanse,Man,24,j,1
2015,Geesteswetenschappen,ma,55,Spaanse,Man,24,n,1
2015,Geesteswetenschappen,ma,55,Spaanse,Man,25,j,1
2015,Geesteswetenschappen,ma,55,Spaanse,Vrouw,21,j,1
2015,Geesteswetenschappen,ma,55,Spaanse,Vrouw,24,j,1
2015,Geesteswetenschappen,ma,55,Spaanse,Vrouw,25,j,1
2015,Geesteswetenschappen,ma,55,Spaanse,Vrouw,27,j,2
2015,Geesteswetenschappen,ma,55,Spaanse,Vrouw,27,n,2
2015,Geesteswetenschappen,ma,55,Spaanse,Vrouw,28,j,1
2015,Geesteswetenschappen,ma,55,Spaanse,Vrouw,29,n,1
2015,Geesteswetenschappen,ma,55,Spaanse,Vrouw,32,n,1
2015,Geesteswetenschappen,ma,55,Spaanse,Vrouw,34,n,1
2015,Geesteswetenschappen,ma,55,Spaanse,Vrouw,40,n,1
2015,Geesteswetenschappen,ma,154,Sri Lankaanse,Vrouw,30,n,1
2015,Geesteswetenschappen,ma,158,Taiwanese,Man,25,n,1
2015,Geesteswetenschappen,ma,158,Taiwanese,Vrouw,22,j,1
2015,Geesteswetenschappen,ma,158,Taiwanese,Vrouw,26,n,1
2015,Geesteswetenschappen,ma,158,Taiwanese,Vrouw,33,n,1
2015,Geesteswetenschappen,ma,181,Thaise,Man,24,n,1
2015,Geesteswetenschappen,ma,181,Thaise,Man,26,j,1
2015,Geesteswetenschappen,ma,181,Thaise,Vrouw,25,j,1
2015,Geesteswetenschappen,ma,6,Tsjechische,Man,24,n,1
2015,Geesteswetenschappen,ma,6,Tsjechische,Man,25,j,1
2015,Geesteswetenschappen,ma,6,Tsjechische,Man,29,n,1
2015,Geesteswetenschappen,ma,6,Tsjechische,Vrouw,24,n,1
2015,Geesteswetenschappen,ma,6,Tsjechische,Vrouw,25,n,1
2015,Geesteswetenschappen,ma,183,Turkse,Man,31,n,1
2015,Geesteswetenschappen,ma,183,Turkse,Man,34,n,1
2015,Geesteswetenschappen,ma,183,Turkse,Vrouw,23,j,2
2015,Geesteswetenschappen,ma,183,Turkse,Vrouw,24,j,1
2015,Geesteswetenschappen,ma,183,Turkse,Vrouw,26,j,1
2015,Geesteswetenschappen,ma,183,Turkse,Vrouw,26,n,1
2015,Geesteswetenschappen,ma,183,Turkse,Vrouw,29,n,1
2015,Geesteswetenschappen,ma,186,Vietnamese,Vrouw,23,n,1
2015,Geesteswetenschappen,ma,103,Zuid-Afrikaanse,Vrouw,26,j,1
2015,Geesteswetenschappen,ma,103,Zuid-Afrikaanse,Vrouw,27,j,1
2015,Geesteswetenschappen,ma,185,Zuid-Koreaanse,Vrouw,24,j,1
2015,Geesteswetenschappen,ma,185,Zuid-Koreaanse,Vrouw,28,j,1
2015,Geesteswetenschappen,ma,185,Zuid-Koreaanse,Vrouw,33,n,1
2015,Geesteswetenschappen,ma,58,Zweedse,Man,28,n,1
2015,Geesteswetenschappen,ma,58,Zweedse,Man,29,n,1
2015,Geesteswetenschappen,ma,58,Zweedse,Vrouw,24,j,1
2015,Geesteswetenschappen,ma,59,Zwitserse,Vrouw,25,n,2
2015,Geesteswetenschappen,ma,59,Zwitserse,Vrouw,33,n,1
2015,Governance and Global Affairs,ba,132,Amerikaans Burger,Man,19,n,1
2015,Governance and Global Affairs,ba,132,Amerikaans Burger,Man,20,n,1
2015,Governance and Global Affairs,ba,132,Amerikaans Burger,Man,21,j,1
2015,Governance and Global Affairs,ba,132,Amerikaans Burger,Vrouw,18,j,1
2015,Governance and Global Affairs,ba,132,Amerikaans Burger,Vrouw,19,n,2
2015,Governance and Global Affairs,ba,132,Amerikaans Burger,Vrouw,20,n,1
2015,Governance and Global Affairs,ba,30,Belgische,Man,19,j,1
2015,Governance and Global Affairs,ba,30,Belgische,Man,21,n,1
2015,Governance and Global Affairs,ba,30,Belgische,Man,24,n,1
2015,Governance and Global Affairs,ba,30,Belgische,Vrouw,18,j,1
2015,Governance and Global Affairs,ba,30,Belgische,Vrouw,20,n,1
2015,Governance and Global Affairs,ba,30,Belgische,Vrouw,34,j,1
2015,Governance and Global Affairs,ba,38,Brits Burger,Man,18,j,1
2015,Governance and Global Affairs,ba,38,Brits Burger,Man,19,j,1
2015,Governance and Global Affairs,ba,38,Brits Burger,Man,19,n,2
2015,Governance and Global Affairs,ba,38,Brits Burger,Man,20,n,3
2015,Governance and Global Affairs,ba,38,Brits Burger,Man,21,n,6
2015,Governance and Global Affairs,ba,38,Brits Burger,Man,22,n,2
2015,Governance and Global Affairs,ba,38,Brits Burger,Vrouw,18,j,3
2015,Governance and Global Affairs,ba,38,Brits Burger,Vrouw,19,j,5
2015,Governance and Global Affairs,ba,38,Brits Burger,Vrouw,19,n,2
2015,Governance and Global Affairs,ba,38,Brits Burger,Vrouw,20,n,6
2015,Governance and Global Affairs,ba,38,Brits Burger,Vrouw,21,n,2
2015,Governance and Global Affairs,ba,38,Brits Burger,Vrouw,26,n,1
2015,Governance and Global Affairs,ba,31,Bulgaarse,Man,21,n,1
2015,Governance and Global Affairs,ba,31,Bulgaarse,Man,25,j,1
2015,Governance and Global Affairs,ba,31,Bulgaarse,Vrouw,19,j,1
2015,Governance and Global Affairs,ba,31,Bulgaarse,Vrouw,20,n,1
2015,Governance and Global Affairs,ba,31,Bulgaarse,Vrouw,21,n,2
2015,Governance and Global Affairs,ba,31,Bulgaarse,Vrouw,24,j,1
2015,Governance and Global Affairs,ba,7,Burger van Bosnië-Herzegovina,Vrouw,18,j,1
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Man,19,j,3
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Man,19,n,2
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Man,20,j,2
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Man,20,n,1
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Man,21,n,2
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Man,22,j,1
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Man,22,n,5
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Man,23,n,1
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Man,24,n,1
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Man,25,j,1
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Man,26,n,1
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Man,27,n,1
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Vrouw,18,j,2
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Vrouw,18,n,2
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Vrouw,19,j,5
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Vrouw,19,n,2
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Vrouw,20,j,4
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Vrouw,20,n,4
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Vrouw,21,j,2
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Vrouw,21,n,6
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Vrouw,22,j,1
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Vrouw,23,n,1
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Vrouw,24,j,1
2015,Governance and Global Affairs,ba,33,Burger van de Bondsrepubliek Duitsland,Vrouw,26,n,1
2015,Governance and Global Affairs,ba,8,Georgische,Vrouw,18,j,1
2015,Governance and Global Affairs,ba,8,Georgische,Vrouw,20,j,1
2015,Governance and Global Affairs,ba,8,Georgische,Vrouw,20,n,1
2015,Governance and Global Affairs,ba,159,Indiase,Man,21,j,1
2015,Governance and Global Affairs,ba,159,Indiase,Man,21,n,1
2015,Governance and Global Affairs,ba,159,Indiase,Vrouw,19,n,1
2015,Governance and Global Affairs,ba,19,Russische,Man,18,j,1
2015,Governance and Global Affairs,ba,19,Russische,Vrouw,17,j,1
2015,Governance and Global Affairs,ba,10,Tadzjiekse,Man,18,j,1
2015,Governance and Global Affairs,ba,131,Burger van Trinidad en Tobago,Vrouw,21,n,1
2015,Governance and Global Affairs,ba,119,Canadese,Man,19,n,1
2015,Governance and Global Affairs,ba,119,Canadese,Vrouw,19,n,1
2015,Governance and Global Affairs,ba,119,Canadese,Vrouw,21,n,1
2015,Governance and Global Affairs,ba,156,Cyprische,Vrouw,19,j,1
2015,Governance and Global Affairs,ba,32,Deense,Man,17,j,1
2015,Governance and Global Affairs,ba,34,Finse,Man,20,j,1
2015,Governance and Global Affairs,ba,34,Finse,Man,20,n,1
2015,Governance and Global Affairs,ba,34,Finse,Man,22,n,1
2015,Governance and Global Affairs,ba,34,Finse,Man,25,n,1
2015,Governance and Global Affairs,ba,34,Finse,Vrouw,20,n,1
2015,Governance and Global Affairs,ba,34,Finse,Vrouw,21,n,1
2015,Governance and Global Affairs,ba,35,Franse,Man,18,j,1
2015,Governance and Global Affairs,ba,35,Franse,Man,19,n,1
2015,Governance and Global Affairs,ba,35,Franse,Man,21,n,1
